LocationNumber,RSSI,TxLinkSpeed,RxLinkSpeed,MainAPConnect,TxThroughput,AvgPingLatency
23,-66.53,631.4,661.71,1,17.5,52.73
27,-55.22,685.58,648.78,1,15.65,52.72
31,-76.09,171.33,101.38,1,14.26,74.51
23,-66.96,655.56,591.47,1,15.69,48.51
17,-49.22,876.89,870.55,1,15.02,48.37
4,-50.14,653.08,699.77,0,16.5,48.53
22,-59.43,521.22,608.54,1,15.57,52.73
34,-69.58,240.59,323.99,0,13.29,61.51
22,-58.57,668.19,640.91,1,16.55,54.42
6,-68.81,366.7,353.21,1,13.86,59.42
24,-63.24,474.68,533.36,1,15.09,51.91
12,-67.6,381.49,269.05,1,16.19,59.91
16,-53.34,778.62,651.94,1,13.09,50.69
27,-54.8,690.86,462.23,1,15.5,60.77
35,-74.38,159.36,137.75,1,3.6,54.9
16,-52.91,663,666.8,1,8.41,49.7
6,-68.38,228.83,280.41,1,16.62,49.64
1,-75.9,232.86,133.03,1,7.94,53.98
21,-48.96,884.4,876.88,1,16.63,47
29,-67.62,364.02,351.82,1,4.1,57.18
21,-51.06,887.18,875.08,1,16.01,48.53
22,-59.03,650.65,640.91,1,5.24,52.63
25,-72.67,350.6,298.86,1,14.56,55.3
36,-74.99,182.4,133.87,1,11.16,47.81
31,-76.37,177.36,141.42,1,3.66,51.28
19,-47.72,867.04,860.53,1,17.78,48.02
7,-70.41,168.64,240.11,1,14.6,55.08
23,-66.74,532.46,559.92,1,15.52,45.65
35,-76.17,108.82,128.96,1,4.01,53.89
8,-67.07,355.13,355.74,1,14.99,52.42
15,-50.39,790.28,613.1,1,15.29,49.26
32,-73.87,243.12,247.76,1,15.13,65.88
24,-62.71,682.17,602.09,1,18.01,49.18
18,-53.53,634.84,649.5,1,14.84,47.93
8,-67.54,280.78,378.93,1,15.65,52.15
16,-53.08,775.25,699.93,1,17.02,49.52
32,-74.62,253.55,192.99,1,3.96,64.42
22,-58.72,699.13,648.93,1,17.27,46.61
31,-76.72,166.26,100.54,1,10.7,70.86
28,-64.63,468.49,392.75,1,7.4,69.18
2,-73.28,122.83,113.34,1,12.25,43.12
1,-75.54,163.96,160.84,1,13.56,55.11
17,-49.26,848.73,858.58,1,15.39,47.96
23,-66.16,642.4,649.38,1,3.24,47.89
18,-52.96,663.1,647.02,1,14.65,47.39
21,-52.18,886.14,860.53,1,15.97,47.22
31,-77.44,158.36,119.48,1,14.68,77.78
20,-40.11,853.32,879.72,1,15.52,51.84
22,-58.99,711.76,593.31,1,16.74,46.43
27,-53.93,541.15,587.11,1,16.4,71.31
6,-66.59,230.76,288.57,1,8.81,48.84
7,-70.2,180.4,189.15,1,17.78,50.71
19,-49.01,890.87,880.26,1,4.73,53.48
2,-72.53,150.19,172.32,1,17.44,50.46
33,-71.89,354.17,245.33,1,4.05,59.91
22,-58.92,524.59,615.48,1,16.92,48.17
6,-67.03,353.18,315.29,1,14.28,54.53
4,-53.83,709.3,869.66,0,15.67,49.01
3,-66.73,357.53,359.23,1,15.88,54.39
26,-59.99,657.87,532.25,1,17.12,52.7
23,-65.56,663.27,665.19,1,13.67,49.11
9,-62.59,648.33,521.7,1,11.89,50.65
4,-53.75,642.21,841.73,0,14.22,50.66
29,-69.04,321.7,248.76,1,14.96,53.97
13,-59.02,645.71,535.87,1,16.59,53.87
7,-70.84,197.27,214.58,1,15,48.06
3,-66.13,350.94,400.27,1,12.03,57.43
1,-75.79,236.05,120.23,1,10.14,49.97
36,-75.08,104.41,119.69,1,8.89,52.66
9,-61.74,519.58,463.23,1,4.36,73.82
10,-58.77,485.12,401.36,1,14.49,59.67
9,-62.63,650.62,478.4,1,18.21,50.82
2,-72.35,160.2,116.22,1,10.82,48.56
34,-70.98,258.31,270.32,0,2.35,60.54
12,-66.43,472.74,297.64,1,8.99,63.35
16,-53.16,623.39,713.28,1,4.29,45.04
10,-59,516.87,381.41,1,17.22,54.72
31,-77.05,116.37,103.47,1,13.13,73.5
33,-71.94,382.11,211.88,1,14.65,78.21
21,-51.84,876.03,866.72,1,15.68,57.63
6,-67.66,332.99,296.24,1,6.24,50.98
2,-73.57,193.44,112.94,1,13.67,51.34
3,-65.14,349.85,372.55,1,4.98,58.37
25,-71.35,248.36,258.82,1,11.12,53.63
15,-50.69,882.55,780.99,1,14.87,44.28
16,-52.54,790.72,664.41,1,5.38,51.11
20,-40.14,859.48,865.42,1,17.57,46.36
33,-71.52,388.97,235.34,1,7.86,74.64
20,-39.34,862.41,878.83,1,16.69,47.43
19,-47.36,845.93,865.72,1,6.04,47.34
19,-48.6,875.71,875.47,1,17.1,46.92
7,-69.12,348,254.74,1,16.19,50.09
26,-60.72,509.49,553.23,1,14.72,54.32
5,-58.33,649.36,696.42,0,4.35,48.23
34,-69.15,174.07,129.48,0,12.2,57.64
27,-54.33,664.68,657.58,1,5.2,48.69
14,-49.12,871.22,573.05,1,14.44,50.67
8,-67.12,319.06,337.05,1,15.67,46.36
36,-75.36,256.59,141.06,1,8.28,54.4
4,-51.63,649.74,886.16,0,16.53,47.1
34,-70.02,247.46,265.41,0,10.79,62.37
2,-72.89,236.69,149.06,1,15.16,50.78
36,-74.65,111.4,54.45,1,13.72,59.03
22,-59.18,648.32,632.71,1,16.1,47.19
32,-74.38,235.66,187.04,1,6.85,68.05
35,-75.16,188.92,-8.51,1,7.99,53.14
21,-51.47,868.97,866.05,1,15.15,57.32
26,-58.98,512.37,597.84,1,17.06,55.41
32,-73.12,239.29,247.71,1,6.29,66.76
24,-61.27,466.43,509.96,1,14.86,49.44
26,-59.95,687.87,534.8,1,14.68,62.21
14,-49.7,849.59,787.49,1,14.73,51.29
32,-73.96,238.14,260.89,1,14.52,65.87
15,-50.02,764.15,806.14,1,16.02,51.62
21,-52.24,867.87,885.6,1,15.26,46.87
4,-51.26,649.13,860.62,0,16.8,50.93
23,-67.02,574.7,664.14,1,5.25,53.77
7,-69.76,199.41,238.18,1,13.3,49.34
17,-48.42,859.47,861.61,1,17.56,46.53
14,-51.73,864.97,779.09,1,14.85,50.55
26,-59.87,727.97,499.76,1,16.44,52.33
24,-62.74,526.12,365.74,1,18.08,50.73
33,-71.53,339.74,243.52,1,4.42,59.91
13,-60.7,470.87,592.91,1,15.11,59.33
2,-72.84,158.49,112.55,1,15.74,51.15
9,-62.42,636.18,463.79,1,5.65,51.97
25,-71.37,368.15,338.81,1,11.76,50.32
15,-50.88,662.43,713.67,1,15.62,51.87
6,-67.71,229.98,339.07,1,15.48,49.91
17,-48.1,868.8,877.22,1,10.98,51.28
6,-67.01,429.01,303.77,1,14.73,47.03
36,-75.07,105.93,138.57,1,12.93,53.31
2,-73.63,74.11,217.95,1,8.23,46.65
26,-59.44,648.51,524.22,1,5.65,53.96
9,-61.28,661.56,470.82,1,5.66,51.68
27,-55.06,666.65,642.92,1,14.38,54.57
20,-39.96,865.79,861.04,1,17.43,47.1
18,-53.07,596.92,591.56,1,15.26,46.96
31,-77.17,180.89,118.12,1,10.6,70.76
22,-59.17,658.88,659.74,1,15.31,51.2
21,-49.97,859.71,883.75,1,16.02,48.54
17,-47.87,887.13,875.96,1,17.35,46.76
32,-73.67,172.25,215.38,1,10.41,66.15
36,-74.78,115.22,91.49,1,16.35,57.22
2,-73.11,181.85,113.75,1,16.02,52
8,-66.58,333.86,352.68,1,14,52.42
18,-54.83,695.22,477.51,1,15.34,45.04
5,-59.62,657.71,703.57,0,4.39,57.17
7,-69.21,176.37,259.23,1,15.11,52.1
2,-73.38,160.14,101.49,1,12.29,50.83
28,-64.34,362.25,398.83,1,14.15,69.73
36,-74.56,228.52,151.35,1,8.11,55.07
13,-59.24,499.49,349.6,1,16.2,51.66
8,-65.9,335.47,309.41,1,16.32,50.75
8,-65.98,261.74,330.69,1,16.54,52.68
10,-59.15,529.83,375.65,1,14.46,59.58
16,-53.42,657.27,686.99,1,14.65,55.25
7,-70.11,355.43,232.93,1,14.43,48.95
11,-60.47,351.75,375.77,1,5.67,52.29
25,-71.05,231.34,302.55,1,10.74,53.66
17,-48.25,852.61,851.32,1,18.91,51.18
32,-74.73,241.24,206.04,1,4.29,64.23
28,-64.37,348.56,338.44,1,16.87,57.25
4,-50.84,654.35,855.99,0,16.12,49.84
3,-66.44,342.94,385.49,1,15.92,60.43
27,-55.55,631.85,651.57,1,15.87,47.18
16,-53.19,802.39,770.61,1,5.28,49.22
35,-73.81,177.01,126.44,1,13.63,57.7
1,-76.19,243.63,101.84,1,13.1,49.82
20,-40.2,882.62,882.69,1,11.75,47.24
23,-66.06,689.76,596,1,16.47,47.62
1,-75.9,121.79,132.87,1,13.65,49.68
10,-61.05,488.89,357.08,1,4.13,57.7
31,-77.11,188.75,141.07,1,16.22,84.01
33,-70.59,352.38,251.01,1,4.74,63.93
23,-66.5,629.89,675.91,1,3.13,47.91
5,-58.1,639.23,707.28,0,4.1,47.76
8,-65.91,230.45,332.39,1,16.8,52.82
14,-49.23,874.1,779.75,1,17.93,44.21
11,-62.28,361.66,386.96,1,15.18,50.43
5,-58.38,649.01,725.75,0,4.7,46.33
18,-53.15,675.12,630.29,1,15.6,49.1
34,-71.23,269.56,242.67,0,13.13,58.97
29,-68.25,357.42,340.21,1,15.63,69.98
22,-58.85,659.46,628.06,1,17.48,54.36
23,-66.96,536.4,596.28,1,16.11,45.75
36,-74.94,129,108.18,1,14.45,50.31
23,-63.34,519.01,591.37,1,15.02,55.74
33,-70.51,392,261.91,1,8.09,73.83
25,-70.33,230.1,290.46,1,14.59,55.14
35,-78.83,122.46,49.31,1,9.22,53.25
25,-70.68,217.56,307.59,1,15.23,55.97
23,-65.81,584.98,648.37,1,4.97,53.36
13,-59.41,471.36,577.16,1,15.65,58.67
26,-59.61,683.56,525.42,1,15.86,52.63
6,-66.25,346.64,272.62,1,14.96,49.37
17,-50.05,862.75,845.09,1,15.34,47.01
9,-62.39,335.52,459.16,1,5.47,64.74
14,-50.32,635.62,579.35,1,16.84,52.02
20,-39.28,866.52,847.81,1,17.51,45.97
26,-58.74,642.93,445.11,1,14.68,52.61
9,-61.36,468.21,390.98,1,15.99,66.97
25,-71.71,231.88,340.55,1,14.22,54.43
19,-48.33,866.28,853.11,1,11.1,47.5
29,-68.27,367.2,346.04,1,11.42,51.5
8,-66.47,362.08,318.41,1,17.82,62.61
27,-54.83,635.34,652.22,1,14.36,47.54
18,-52.81,653.76,602.39,1,15.81,47.58
19,-47.53,869.17,856.75,1,14.75,51.09
14,-49.9,865.61,790.61,1,17.28,50.53
25,-69.62,373.28,289.86,1,16.69,62.12
23,-66.56,678.24,598.44,1,12.94,47.88
4,-52.86,644.56,861.18,0,13.83,50.04
8,-68.19,353.26,336.23,1,15.02,49.84
20,-39.73,853.69,852.89,1,17.8,45.27
1,-76.03,170.11,120.99,1,15.35,49.9
10,-60.07,528.68,375.98,1,13.31,48.31
34,-70.29,241.05,308.62,0,13.83,61.95
5,-57.07,656.91,578.46,0,14.27,54.53
4,-52.93,644.15,854.69,0,8.83,48.59
25,-70.87,343.35,220.86,1,12.8,48.21
4,-50.29,628.62,863.47,0,13.96,50.21
21,-50.66,863.19,872.91,1,16.49,47.85
34,-70.94,209.49,224.87,0,13.86,57.13
24,-64.13,637.25,574.9,1,17.59,49.88
24,-62.39,533.47,360.44,1,17.66,50.27
31,-75.81,183.59,148.4,1,14.59,74.49
2,-73.56,178.24,146.54,1,13.66,46.78
7,-69.67,230.01,231.08,1,16.82,48.61
17,-48.64,863.48,863.29,1,11.53,51.88
24,-63.55,631.83,348.25,1,4.72,60.48
26,-60.18,513.45,539.65,1,16.27,52.4
3,-66.16,354.93,248.21,1,15.4,56.74
23,-65.48,649.1,633.06,1,17.21,53.14
23,-66.58,650.41,650.61,1,13.7,49.26
14,-50.83,858.97,783.91,1,15.57,43.32
5,-59.61,645.09,687.58,0,3.32,65.3
20,-40.49,872.3,844.54,1,15.72,45.3
32,-73.56,234.97,240.53,1,14.48,73.19
16,-53.2,791.23,691.26,1,17.35,49.19
26,-59.82,542.75,532.04,1,17.05,52.19
11,-62.84,338.13,395.28,1,17.15,58.61
13,-59.11,480.82,335.74,1,16,51.89
34,-71.25,258.96,228.83,0,13.16,59.4
3,-65.21,215.02,333.53,1,15.64,57.88
32,-73.15,196.54,174.53,1,14.48,63.44
21,-50.07,874.25,867.44,1,16.15,47.92
21,-49.89,857.12,860,1,15.79,47.07
10,-60.84,454.67,467.22,1,15.52,53.63
29,-67.9,346.79,246.65,1,15.32,54.06
34,-69.9,156.96,122.78,0,12.47,57.44
14,-51.22,862.78,593.72,1,17.5,58.97
15,-51.23,867.76,784.93,1,14.27,39.59
35,-76.02,153.71,124.21,1,15.93,49.42
1,-77.07,185.46,104.45,1,14.66,52.42
19,-47.97,848.32,862.31,1,14.76,45.93
5,-58.73,648.68,687.1,0,3.28,50
27,-55.26,666.43,579.6,1,14.73,49.69
17,-48.39,864.25,853.97,1,15.45,46.47
2,-72.82,113.84,151.22,1,6.76,48.48
26,-59.44,656.86,455.64,1,17.03,54.39
11,-60.56,353.98,391.58,1,3.89,65.12
35,-76.24,165.51,123.63,1,14.22,50.1
8,-66.71,364.33,381.75,1,14.16,51.36
21,-51.07,857.91,852.25,1,15.06,47.41
36,-76.27,121.58,76.85,1,5.36,54.08
34,-70.08,170.58,94.69,0,4.38,56.82
29,-67.99,318.27,316.57,1,15.22,56.45
4,-52.45,654.77,868.09,0,14.5,47.87
11,-61.18,359.24,353.98,1,15.14,58.89
13,-59.9,539.04,531.2,1,18.3,56.79
13,-61.11,542.69,580.46,1,15.02,53.16
21,-50.31,855.34,863.84,1,17.32,44.43
36,-74.81,124.24,124,1,15.6,51.73
3,-65.4,267.78,395.33,1,15.42,68.09
20,-40.08,861.49,870.18,1,17.32,46.22
28,-63.95,466.57,383.55,1,16.54,94.52
13,-58.79,430.94,587.55,1,16.08,56.31
3,-66.27,269.09,386.76,1,14.81,61.88
36,-75.48,165.25,128.7,1,8.54,49.62
5,-58.85,655.04,688.1,0,14.62,72.94
32,-73.43,233.36,259.76,1,2.73,66.45
34,-71.62,251.65,179.08,0,2.08,58.75
8,-65.91,358.11,291.28,1,12.68,48.63
24,-63.26,635.94,514.01,1,17.79,54.6
18,-51.98,650.34,638.32,1,14.73,45.92
9,-62.19,478.2,536.36,1,3.89,73.09
4,-52.61,785.56,859.95,0,3.71,49.79
33,-71.12,244.16,253.92,1,14.69,70.6
12,-66.94,339.5,309.12,1,14.74,52.35
6,-69.37,348.43,294.66,1,17.45,50.94
25,-71.64,360.22,335.56,1,15,64.77
29,-68.62,333.29,358.32,1,11.22,50.58
25,-70.72,229.77,283.35,1,15.27,56.09
27,-54.72,513.47,592.17,1,16.06,47.04
22,-59,695.05,661.77,1,14.81,47.27
5,-59.97,655.74,689.82,0,14.36,48.75
35,-77.75,117.71,56.49,1,9.19,53.31
13,-59.48,455.39,594.32,1,15.61,55.1
31,-77.73,163.49,140.73,1,3.22,51.39
8,-66.43,262.79,296.5,1,10.96,50.5
15,-50.74,765.07,586.99,1,13.97,55.7
18,-53.99,650.5,573.05,1,16.52,53.45
1,-76.47,170.28,123.09,1,15.23,54.12
23,-67.66,562.43,579.85,1,18.07,50.31
1,-75.56,237.44,119.89,1,10.09,49.02
12,-66.85,356.6,297.28,1,14.61,51.43
27,-55.03,502.35,575.8,1,16.1,46.87
7,-70.3,355.36,243.9,1,16.4,49.65
11,-62.34,358.39,382.23,1,14.87,52.12
28,-63.71,343.37,404.01,1,14.94,61.46
1,-75.93,254.95,125.38,1,9.92,49.24
36,-74.48,131.27,106,1,14.86,59.38
19,-48.48,883.54,845.02,1,17.34,47.05
13,-59.62,615.09,574.84,1,13.72,54.36
5,-58.04,647.91,710.07,0,3.42,57.38
7,-69.84,333.92,261.54,1,14.24,47.83
2,-72.36,134.02,111.97,1,14.54,48.18
18,-53.03,671.48,641.08,1,18.06,48.95
20,-38.92,860.8,864.61,1,16.25,47.46
7,-70.02,241.25,158.9,1,10.47,50.47
3,-66.9,348.96,331.46,1,16.3,54.87
11,-62.56,368.58,397.35,1,17.06,58.43
2,-72.92,246.28,182.48,1,14.05,59.23
25,-71.32,369.74,305.71,1,15.1,64.98
3,-66.33,356,402.55,1,5.1,59.6
9,-62.5,480.19,517.49,1,3.85,73.79
22,-58.91,645.68,653.72,1,15,46.24
19,-47.81,869.38,842.44,1,15.29,49.15
6,-67.27,450.55,282.03,1,14.41,47.78
4,-52.26,791.12,869.38,0,14.94,50.58
34,-71.04,265.74,255.17,0,2.64,60.66
22,-59.31,719.33,642.42,1,14.64,47.65
7,-69.92,242.53,280.4,1,4.63,56.43
9,-61.77,524.2,365.59,1,15.03,71.07
5,-59.3,634.09,721.01,0,14.47,73.25
5,-58.2,648.33,710.37,0,13.85,63.69
22,-59,537.1,655.4,1,16.42,48.06
10,-59.04,442.08,359.01,1,15.23,62.98
13,-60.51,530.38,532.61,1,14.65,59.39
6,-69.2,178.97,267.07,1,13.73,50.44
4,-52.85,639.02,866.39,0,16.02,46.75
12,-67.05,361.46,256.94,1,14.84,70.42
14,-49.32,865.31,792.26,1,15.48,52.45
31,-76.89,179.41,133.74,1,14.31,72.27
12,-66.55,455.3,297.66,1,14.45,51.09
32,-73.42,241.14,250.75,1,2.77,70.72
35,-74.11,123.4,113.58,1,5.1,54.98
19,-48.06,848.13,857.5,1,17.42,52.53
9,-62.92,516.05,470.28,1,15.35,68.16
25,-70.59,337.34,326.52,1,15.3,64.39
18,-52.66,638.05,640.47,1,16.12,46.94
6,-67.67,472.11,211.06,1,14.79,46.43
9,-60.93,349.88,514.15,1,16.74,57.2
13,-60.98,646.69,592.92,1,12.09,57.47
24,-62.22,446.49,601.91,1,16.22,49.06
9,-61.29,525.13,344.14,1,15.02,70.54
32,-74.41,169.32,194.76,1,14.73,63.2
13,-58.89,645.42,515.39,1,17.3,53.48
22,-58.23,681.13,655.01,1,14.88,51.77
36,-74.72,132.08,145.73,1,4.75,70.25
31,-77.18,123.32,149.35,1,15.09,75.03
35,-74.05,165.98,55.94,1,15.29,53.14
25,-72.29,326.9,323.34,1,10.53,56.54
34,-70.51,177.19,243.26,0,3.11,68.45
23,-66.21,547.74,571.93,1,15.21,49.35
21,-49.94,848.15,869.65,1,5.57,52.08
31,-77.18,253.96,99.46,1,14.05,76.96
32,-74.15,226.65,238.83,1,14.29,73.56
12,-67.11,471.92,280.87,1,15.22,51.43
1,-77.1,181.16,125.07,1,13.07,48.41
19,-47.68,868.36,856.55,1,15.94,46.72
16,-53.06,783.02,780.09,1,17.53,51.31
15,-51.53,776.15,763.23,1,4.17,50.3
2,-72.89,195.73,208.44,1,15.49,48.62
16,-52.43,773.09,670,1,5.01,52.55
10,-60.14,466.86,360.05,1,17.48,49.03
12,-66.35,340.46,245.54,1,15.81,54.07
21,-49.68,853.5,870.38,1,5.58,52.89
9,-61.81,490.08,441.85,1,15.52,71.18
13,-60.18,496.09,578.4,1,18.24,51.98
29,-69.09,470.1,350.28,1,4.79,74.5
19,-47.9,881.24,860.78,1,14.73,51.71
9,-62.03,522.64,440.08,1,15.59,64.3
19,-46.41,880.04,867.15,1,15.23,47.58
11,-60.3,376.09,382.95,1,14.04,53.42
22,-59.57,694.07,649.53,1,16.95,45.94
2,-73.69,242.25,149.69,1,15.5,50.16
31,-77.17,170.25,146.3,1,3.49,51.17
10,-61.29,471.49,361.3,1,3.95,55.55
7,-70.1,230.52,230.52,1,15.2,52.54
27,-55.13,525.17,570.09,1,15.4,47.44
25,-70.97,228.61,302.63,1,10.77,53.38
16,-53.08,700.26,759.83,1,15.02,50.52
19,-46.6,860.2,870,1,14.4,45.27
15,-49.92,845.22,691.43,1,17.45,54.5
24,-62.94,391.12,339.43,1,15.28,46.96
18,-53.65,666.29,647.04,1,15.37,48.73
31,-76.51,80.99,116.65,1,13.06,79.47
27,-55.31,527.28,574.72,1,16.43,46.69
13,-59.15,462.35,343.79,1,16.15,52.29
27,-53.27,513.88,465.94,1,16.72,50.58
5,-58.46,646.55,568.89,0,15.26,49.34
13,-60.33,466.71,597.41,1,15.65,58.87
26,-59.96,524.16,554.65,1,17.26,54.69
15,-50.37,772.63,762.72,1,4.12,51.23
7,-69.83,344.44,272.37,1,16.66,50.43
13,-61.58,667.75,532.45,1,3.67,53.05
20,-39.78,867.74,836.81,1,17.43,47.93
26,-59.93,665.44,575.39,1,17.3,54.08
34,-69.51,265.62,255.67,0,11.93,57.89
29,-69.23,356.43,261.01,1,15.26,53.44
27,-55.63,692.9,654.25,1,15.41,53.21
21,-50.33,778.69,857.44,1,16.86,53.89
9,-62.55,699.96,467.63,1,5.28,92.24
13,-61.74,530.01,523.11,1,16.3,46.4
13,-60.01,645.19,604.8,1,12.23,57.86
17,-49.69,860.44,886.28,1,12.25,50.27
34,-69.69,227.81,215.35,0,4.08,53.9
14,-48.39,865.65,598.96,1,14.28,51.02
36,-74.41,136.84,94.73,1,16.06,52.39
1,-77.56,175.3,73.7,1,5.05,47.85
15,-50.71,768.35,571.82,1,15.1,49.24
23,-66.56,644.56,637.77,1,17.62,53.05
21,-50.72,851.64,880.62,1,13.51,44.95
10,-61.51,463.7,344.11,1,17.31,49.45
25,-71.44,242.2,293.03,1,10.88,52.94
28,-64.44,354.74,377.19,1,15.04,62.14
2,-73.46,161.28,123.23,1,13.79,50.16
35,-72.88,221.52,113.54,1,14.69,51.59
25,-71.3,344.41,299.93,1,14.82,61.15
18,-53.36,713.92,609.28,1,14.63,49.19
31,-77.73,104.53,139.82,1,15.8,72.73
7,-69.3,239.86,273.48,1,5.87,60.23
8,-66.77,353.83,379.68,1,14.32,51.05
11,-62.03,348.24,390.88,1,15.63,62.41
23,-66.2,634.89,584.94,1,12.84,47.97
23,-66.46,651.12,581.1,1,11.43,49.82
7,-72.2,242.32,239.59,1,10.77,45.51
27,-54.58,518.17,656.25,1,16.02,57.82
35,-74.38,183.84,119.03,1,7.69,53.51
24,-63.37,656.55,583.28,1,11.48,53.95
23,-67.21,578.09,592.33,1,16.77,54.82
32,-73.52,234.68,227.77,1,5.8,67.06
3,-65.35,264.93,407.62,1,9.68,57.77
18,-53.29,649.91,634.03,1,15.47,50.99
9,-61.68,519.67,474.06,1,15.98,87.61
5,-57.86,661.62,697.44,0,3.97,46.9
17,-48.48,881.31,844.51,1,15.6,50.42
8,-66.04,367.58,296.05,1,15.59,57.04
3,-66.98,383.16,375.34,1,15.69,60.87
19,-47.09,891.41,852.49,1,6.25,48.06
33,-71.36,348.85,252.75,1,4.93,64.09
15,-50.88,769.59,772.45,1,8.65,52.63
8,-67.23,266.19,394.72,1,13.97,51.34
6,-67.3,375.23,286.67,1,13.7,55.67
22,-59.35,659.57,663.03,1,17.32,54.18
5,-57.65,714.1,27.71,0,8.08,48.73
5,-59.48,656.15,700.65,0,15.55,54.92
2,-72.96,173.56,147.05,1,14.13,48.88
4,-52.1,639.32,871.24,0,15.6,46.97
14,-48.43,887.73,583.77,1,5.4,57.13
13,-58.66,523.16,522.48,1,15.56,53.5
33,-70.4,355.99,280.06,1,14.34,64.7
35,-74.51,162.1,120.73,1,16,46.89
4,-52.93,792.52,865.23,0,3.98,50.43
27,-54.11,532.35,457.22,1,15.57,50.41
34,-71.56,277.42,279.98,0,2.4,59.7
9,-62.51,471.2,468.11,1,15.42,70.83
26,-60.53,529.71,526.45,1,16.69,52.53
12,-66.5,356.76,252.62,1,13.98,55.34
15,-50.25,872.6,777.68,1,14.36,40.54
1,-76.85,118.55,142.19,1,16.36,50.07
22,-59.19,690.89,493.3,1,5.24,46.7
16,-52.17,798.4,703.1,1,14.65,51.38
32,-73.66,171.37,242.81,1,10.57,66.58
20,-40.4,866.14,886.95,1,15.63,46.78
28,-63.89,465.63,377.3,1,15.78,67.82
18,-53.75,643.11,643.14,1,16.35,61.71
24,-63.19,548.2,518.81,1,4.57,49.25
4,-49.5,641.57,863.8,0,13.53,51.41
28,-64.83,349.26,384.38,1,10.9,84.49
15,-50.4,775.71,765.99,1,3.99,51.25
2,-73.63,169.88,106.61,1,14.03,50.71
23,-64.88,696.96,586.53,1,16.67,47.32
6,-69.45,177.85,278.82,1,13.69,50.01
5,-57.09,691.4,28.67,0,8.32,48.94
7,-69.42,231.85,253.35,1,15.44,50.31
10,-60,468.21,414.74,1,17.86,52.15
24,-63.8,394.17,347.41,1,15.23,46.2
26,-59.7,655.26,526.17,1,17.19,53.5
21,-50.89,863.98,873.3,1,4.88,47.09
7,-69.61,209.82,237.82,1,16.92,47.96
36,-75.58,70.81,87.68,1,14.12,49.35
35,-76.11,91.14,151,1,14.91,51.83
25,-72.35,362.12,270.78,1,14.46,54.42
27,-54.47,638.7,632.56,1,15.32,53.55
20,-38.34,849.2,853.03,1,17.7,45.77
25,-71.06,249.07,310.85,1,16.78,61.31
20,-40.56,870.53,872.44,1,17.03,53.05
22,-59.83,533.24,580.35,1,16.12,53.19
19,-49.62,855.97,859.46,1,15.81,47.73
5,-59.27,654.61,706.83,0,3.21,53.93
21,-50.25,875.9,861.56,1,15.56,47.15
29,-67.65,399.62,363.01,1,17.27,70.48
8,-66,357.01,289.92,1,4.55,50.23
36,-75.27,109.5,72.54,1,13.72,59.23
23,-66.88,604.39,641.77,1,5.11,53.32
8,-67.28,345.29,348.96,1,14.06,49.97
20,-39.74,888.02,895.12,1,14.52,45.03
24,-61.02,702.4,581.5,1,15.45,48.08
36,-74.59,185.87,137.25,1,8.58,49.67
16,-53.08,776.78,659.5,1,5.15,52.02
15,-50.76,787.97,773.2,1,5.09,52.45
33,-70.56,361.33,283.06,1,16.32,95.05
2,-73.38,165.17,177.42,1,14.58,47.81
4,-51.85,792.95,862.15,0,1.47,59.34
15,-50.71,872.99,801.07,1,17.12,41.7
1,-75.86,164.03,123.6,1,15.38,49.91
20,-40.05,853.12,863.3,1,18.12,46.88
20,-38.88,876.9,860.83,1,14.02,50.24
26,-60.59,541.01,527.04,1,15.63,53.98
19,-47.9,870.66,852.53,1,15.25,47.71
27,-54.91,636.85,654.98,1,15.1,53.55
11,-63.81,340.71,235.07,1,10.68,50.17
32,-74.13,257.33,190.86,1,6.6,67.6
3,-65.72,352.94,382.08,1,14.12,53.53
3,-65.62,234.62,235.21,1,12.86,55.42
21,-50.55,876.23,863.15,1,14.76,47.09
12,-66.84,231.45,169.32,1,16.83,49.48
36,-75.6,220.07,111.27,1,8.37,55.26
15,-50.58,841.67,712.41,1,17.24,54.22
9,-61.75,519.29,355.47,1,4.75,56.03
3,-65.46,339.2,417.14,1,16.23,60.86
33,-72.57,369.53,269.68,1,13.09,74.41
33,-70.49,340.9,301.22,1,5.44,66.35
5,-58.5,648.92,691.54,0,14.64,72.67
15,-51.06,770.3,776.77,1,15.55,53.27
11,-61.08,474.92,221.65,1,14.72,48.42
8,-68.17,310.95,403.1,1,18.07,56.16
2,-73.81,107.79,187.02,1,10.45,48.71
26,-59.29,639.79,522.17,1,10.38,53.8
6,-66.07,335.69,237.1,1,14.45,49.69
5,-57.75,654.84,555.82,0,3.92,47.53
34,-71.48,254.31,230.68,0,3.38,59.6
7,-70.33,219.83,264.28,1,15.62,50.17
19,-47.08,886.98,862.98,1,6.3,47.9
27,-54.38,534.93,603.41,1,15.78,47.5
24,-63.6,478.58,517.51,1,14.75,51.26
22,-59.15,671.6,642.65,1,14.43,48.51
3,-65.67,354.18,234.25,1,8.91,53.49
22,-58.15,714.35,670.08,1,14.78,47.39
1,-76.11,233.06,185.86,1,3.48,57.95
17,-48.18,873.62,896.15,1,15.82,46.74
21,-50.54,854.38,874.04,1,11.59,45.33
28,-64.12,460.67,399.15,1,14.95,90.22
26,-59.5,685.13,530.58,1,16.01,52.33
28,-64.37,469.93,406.97,1,12.85,71.41
18,-53.46,659.15,647.9,1,15.51,49.02
